#t_s,e_raw_um
56.502000,-42.008704
56.503000,-41.903766
56.504000,-41.798828
56.505000,-41.693891
56.506000,-41.673329
56.507000,-42.149213
56.508000,-42.625097
56.509000,-43.100982
56.510000,-43.576866
56.511000,-44.052750
56.512000,-44.528635
56.513000,-45.004519
56.514000,-45.793992
56.515000,-46.804381
56.516000,-47.814770
56.517000,-48.825159
56.518000,-49.835548
56.519000,-50.845937
56.520000,-51.856326
56.521000,-52.854307
56.522000,-53.423332
56.523000,-53.992356
56.524000,-54.561381
56.525000,-55.130406
56.526000,-55.699430
56.527000,-56.268455
56.528000,-56.837480
56.529000,-56.996236
56.530000,-56.691483
56.531000,-56.386730
56.532000,-56.081977
56.533000,-55.777224
56.534000,-55.472471
56.535000,-55.167718
56.536000,-54.862965
56.537000,-54.949325
56.538000,-55.073915
56.539000,-55.198506
56.540000,-55.323097
56.541000,-55.447687
56.542000,-55.572278
56.543000,-55.696868
56.544000,-56.078153
56.545000,-56.931208
56.546000,-57.784264
56.547000,-58.637320
56.548000,-59.490375
56.549000,-60.343431
56.550000,-61.196487
56.551000,-62.049542
56.552000,-61.991318
56.553000,-61.696373
56.554000,-61.401428
56.555000,-61.106483
56.556000,-60.811538
56.557000,-60.516593
56.558000,-60.221647
56.559000,-59.926702
56.560000,-59.631757
56.561000,-59.336812
56.562000,-59.041867
56.563000,-58.746922
56.564000,-58.451977
56.565000,-58.157032
56.566000,-57.862086
56.567000,-57.567141
56.568000,-57.272196
56.569000,-56.977251
56.570000,-56.682306
56.571000,-56.387361
56.572000,-56.092416
56.573000,-55.797471
56.574000,-55.564067
56.575000,-55.790394
56.576000,-56.016720
56.577000,-56.243046
56.578000,-56.469373
56.579000,-56.695699
56.580000,-56.922025
56.581000,-57.148351
56.582000,-56.239167
56.583000,-54.435918
56.584000,-52.632670
56.585000,-50.829421
56.586000,-49.026172
56.587000,-47.222924
56.588000,-45.419675
56.589000,-43.615232
56.590000,-40.489404
56.591000,-37.363575
56.592000,-34.237747
56.593000,-31.111919
56.594000,-27.986091
56.595000,-24.860262
56.596000,-21.734434
56.597000,-18.758360
56.598000,-15.971092
56.599000,-13.183824
56.600000,-10.396557
56.601000,-7.609289
56.602000,-4.822021
56.603000,-2.034754
56.604000,0.752514
56.605000,0.720720
56.606000,0.318086
56.607000,-0.084548
56.608000,-0.487182
56.609000,-0.889816
56.610000,-1.292451
56.611000,-1.695085
56.612000,-2.142402
56.613000,-2.682453
56.614000,-3.222504
56.615000,-3.762555
56.616000,-4.302606
56.617000,-4.842657
56.618000,-5.382708
56.619000,-5.922759
56.620000,-7.452689
56.621000,-9.284019
56.622000,-11.115349
56.623000,-12.946679
56.624000,-14.778008
56.625000,-16.609338
56.626000,-18.440668
56.627000,-20.312507
56.628000,-22.338582
56.629000,-24.364657
56.630000,-26.390732
56.631000,-28.416807
56.632000,-30.442883
56.633000,-32.468958
56.634000,-34.495033
56.635000,-35.639288
56.636000,-36.307528
56.637000,-36.975768
56.638000,-37.644007
56.639000,-38.312247
56.640000,-38.980487
56.641000,-39.648726
56.642000,-40.033629
56.643000,-37.583190
56.644000,-35.132751
56.645000,-32.682311
56.646000,-30.231872
56.647000,-27.781433
56.648000,-25.330994
56.649000,-22.880554
56.650000,-20.248355
56.651000,-17.456436
56.652000,-14.664517
56.653000,-11.872598
56.654000,-9.080679
56.655000,-6.288760
56.656000,-3.496841
56.657000,-0.704922
56.658000,-0.619992
56.659000,-0.608197
56.660000,-0.596401
56.661000,-0.584605
56.662000,-0.572810
56.663000,-0.561014
56.664000,-0.549218
56.665000,-0.754240
56.666000,-1.264753
56.667000,-1.775265
56.668000,-2.285777
56.669000,-2.796289
56.670000,-3.306801
56.671000,-3.817314
56.672000,-4.327826
56.673000,-5.359087
56.674000,-6.477570
56.675000,-7.596053
56.676000,-8.714536
56.677000,-9.832777
56.678000,-10.949564
56.679000,-12.063448
56.680000,-13.224040
56.681000,-14.498654
56.682000,-15.765096
56.683000,-17.021697
56.684000,-18.266806
56.685000,-19.498792
56.686000,-20.716045
56.687000,-21.916978
56.688000,-22.345898
56.689000,-22.500639
56.690000,-22.648497
56.691000,-22.789421
56.692000,-22.923369
56.693000,-23.050305
56.694000,-23.170205
56.695000,-22.821165
56.696000,-20.402091
56.697000,-18.028902
56.698000,-15.704873
56.699000,-13.433180
56.700000,-11.216892
56.701000,-9.058969
56.702000,-6.962257
56.703000,-5.353992
56.704000,-4.054091
56.705000,-2.802902
56.706000,-1.602029
56.707000,-0.452975
56.708000,0.642852
56.709000,1.684144
56.710000,2.568980
56.711000,1.946674
56.712000,1.326830
56.713000,0.709912
56.714000,0.096369
56.715000,-0.513356
56.716000,-1.118834
56.717000,-1.719647
56.718000,-2.316792
56.719000,-2.909745
56.720000,-3.496717
56.721000,-4.077340
56.722000,-4.651261
56.723000,-5.218141
56.724000,-5.777656
56.725000,-6.329499
56.726000,-6.804846
56.727000,-7.272502
56.728000,-7.736198
56.729000,-8.195673
56.730000,-8.650676
56.731000,-9.100964
56.732000,-9.546301
56.733000,-10.165598
56.734000,-11.037127
56.735000,-11.867311
56.736000,-12.656446
56.737000,-13.404905
56.738000,-14.113140
56.739000,-14.781681
56.740000,-15.411135
56.741000,-15.923714
56.742000,-16.391296
56.743000,-16.831447
56.744000,-17.244801
56.745000,-17.632047
56.746000,-17.993923
56.747000,-18.331217
56.748000,-18.523593
56.749000,-18.404200
56.750000,-18.320014
56.751000,-18.269498
56.752000,-18.251046
56.753000,-18.262990
56.754000,-18.303596
56.755000,-18.371073
56.756000,-18.453693
56.757000,-18.557688
56.758000,-18.685317
56.759000,-18.834397
56.760000,-19.002699
56.761000,-19.187947
56.762000,-19.387823
56.763000,-19.618964
56.764000,-19.943797
56.765000,-20.242919
56.766000,-20.518074
56.767000,-20.771046
56.768000,-21.003650
56.769000,-21.217738
56.770000,-21.415186
56.771000,-21.597898
56.772000,-21.767799
56.773000,-21.926834
56.774000,-22.076965
56.775000,-22.220164
56.776000,-22.358414
56.777000,-22.499324
56.778000,-22.646718
56.779000,-22.796908
56.780000,-22.947243
56.781000,-23.096481
56.782000,-23.241057
56.783000,-23.378254
56.784000,-23.505373
56.785000,-23.619738
56.786000,-23.718697
56.787000,-23.799631
56.788000,-23.909787
56.789000,-24.023931
56.790000,-24.134582
56.791000,-24.241508
56.792000,-24.344483
56.793000,-24.443287
56.794000,-24.537710
56.795000,-24.611089
56.796000,-24.632624
56.797000,-24.636903
56.798000,-24.622989
56.799000,-24.589981
56.800000,-24.537010
56.801000,-24.463247
56.802000,-24.367899
56.803000,-24.290856
56.804000,-24.212138
56.805000,-24.117776
56.806000,-24.007436
56.807000,-23.880813
56.808000,-23.737630
56.809000,-23.577639
56.810000,-23.400624
56.811000,-23.206397
56.812000,-22.994802
56.813000,-22.765713
56.814000,-22.519037
56.815000,-22.254711
56.816000,-21.972706
56.817000,-21.673022
56.818000,-21.828321
56.819000,-22.307983
56.820000,-22.832889
56.821000,-23.403715
56.822000,-24.021048
56.823000,-24.685379
56.824000,-25.397107
56.825000,-26.099487
56.826000,-25.920298
56.827000,-25.727280
56.828000,-25.520546
56.829000,-25.300240
56.830000,-25.066529
56.831000,-24.819610
56.832000,-24.559705
56.833000,-24.412529
56.834000,-24.387161
56.835000,-24.362057
56.836000,-24.337371
56.837000,-24.313256
56.838000,-24.289864
56.839000,-24.267351
56.840000,-24.245868
56.841000,-24.956826
56.842000,-25.742378
56.843000,-26.558297
56.844000,-27.403918
56.845000,-28.278518
56.846000,-29.181318
56.847000,-30.111487
56.848000,-30.791375
56.849000,-31.038439
56.850000,-31.289719
56.851000,-31.545075
56.852000,-31.804360
56.853000,-32.067417
56.854000,-32.334085
56.855000,-32.604195
56.856000,-31.717348
56.857000,-30.562715
56.858000,-29.384703
56.859000,-28.185071
56.860000,-26.965623
56.861000,-25.728206
56.862000,-24.474704
56.863000,-23.765219
56.864000,-24.593107
56.865000,-25.434714
56.866000,-26.289007
56.867000,-27.154932
56.868000,-28.031416
56.869000,-28.917369
56.870000,-29.811686
56.871000,-30.801110
56.872000,-31.833295
56.873000,-32.870842
56.874000,-33.912417
56.875000,-34.956682
56.876000,-36.002292
56.877000,-37.048126
56.878000,-37.902422
56.879000,-37.669341
56.880000,-37.436259
56.881000,-37.203178
56.882000,-36.970097
56.883000,-36.737015
56.884000,-36.503934
56.885000,-36.270853
56.886000,-36.460617
56.887000,-36.942783
56.888000,-37.424950
56.889000,-37.907116
56.890000,-38.389283
56.891000,-38.871449
56.892000,-39.353615
56.893000,-39.861165
56.894000,-41.121752
56.895000,-42.382339
56.896000,-43.642926
56.897000,-44.903513
56.898000,-46.164099
56.899000,-47.424686
56.900000,-48.685273
56.901000,-49.566857
56.902000,-50.027911
56.903000,-50.488965
56.904000,-50.950019
56.905000,-51.411073
56.906000,-51.872127
56.907000,-52.333181
56.908000,-52.794235
56.909000,-52.775776
56.910000,-52.713030
56.911000,-52.650284
56.912000,-52.587538
56.913000,-52.524792
56.914000,-52.462047
56.915000,-52.399301
56.916000,-52.336555
56.917000,-52.273809
56.918000,-52.211063
56.919000,-52.148317
56.920000,-52.085571
56.921000,-52.022826
56.922000,-51.960080
56.923000,-51.897334
56.924000,-51.834588
56.925000,-51.771842
56.926000,-51.709096
56.927000,-51.646350
56.928000,-51.583605
56.929000,-51.520859
56.930000,-51.458113
56.931000,-51.232572
56.932000,-50.490705
56.933000,-49.748838
56.934000,-49.006971
56.935000,-48.265104
56.936000,-47.523237
56.937000,-46.781370
56.938000,-46.039503
56.939000,-46.079867
56.940000,-46.486420
56.941000,-46.892974
56.942000,-47.299528
56.943000,-47.706081
56.944000,-48.112635
56.945000,-48.519188
56.946000,-48.958058
56.947000,-49.628296
56.948000,-50.298533
56.949000,-50.968771
56.950000,-51.639009
56.951000,-52.309246
56.952000,-52.979484
56.953000,-53.649722
56.954000,-53.910837
56.955000,-53.855653
56.956000,-53.800469
56.957000,-53.745285
56.958000,-53.690100
56.959000,-53.634916
56.960000,-53.579732
56.961000,-53.523908
56.962000,-53.350217
56.963000,-53.176527
56.964000,-53.002837
56.965000,-52.829146
56.966000,-52.655456
56.967000,-52.481765
56.968000,-52.308075
56.969000,-52.250009
56.970000,-52.335092
56.971000,-52.420175
56.972000,-52.505258
56.973000,-52.590340
56.974000,-52.675423
56.975000,-52.760506
56.976000,-52.845589
56.977000,-52.317745
56.978000,-51.712783
56.979000,-51.107821
56.980000,-50.502859
56.981000,-49.897897
56.982000,-49.292935
56.983000,-48.687973
56.984000,-48.346783
56.985000,-48.541947
56.986000,-48.737111
56.987000,-48.932275
56.988000,-49.127439
56.989000,-49.322602
56.990000,-49.517766
56.991000,-49.712930
56.992000,-49.611290
56.993000,-49.421537
56.994000,-49.231783
56.995000,-49.042029
56.996000,-48.852276
56.997000,-48.662522
56.998000,-48.472769
56.999000,-48.095895
57.000000,-47.025600
57.001000,-45.955305
57.002000,-44.885010
57.003000,-43.814715
57.004000,-42.744420
57.005000,-41.674125
57.006000,-40.603830
57.007000,-39.948161
57.008000,-39.511921
57.009000,-39.075680
57.010000,-38.639440
57.011000,-38.203200
57.012000,-37.766960
57.013000,-37.330720
57.014000,-36.916601
57.015000,-36.712363
57.016000,-36.508125
57.017000,-36.303887
57.018000,-36.099649
57.019000,-35.895411
57.020000,-35.691173
57.021000,-35.486934
57.022000,-35.365421
57.023000,-35.315298
57.024000,-35.265175
57.025000,-35.215053
57.026000,-35.164930
57.027000,-35.114807
57.028000,-35.064685
57.029000,-35.014562
57.030000,-34.594481
57.031000,-34.166151
57.032000,-33.737822
57.033000,-33.309492
57.034000,-32.881163
57.035000,-32.452833
57.036000,-32.024504
57.037000,-31.935468
57.038000,-32.315728
57.039000,-32.695988
57.040000,-33.076249
57.041000,-33.456509
57.042000,-33.836769
57.043000,-34.217030
57.044000,-34.597290
57.045000,-34.748076
57.046000,-34.861826
57.047000,-34.975576
57.048000,-35.089326
57.049000,-35.203076
57.050000,-35.316825
57.051000,-35.430575
57.052000,-35.412656
57.053000,-35.091067
57.054000,-34.769479
57.055000,-34.447891
57.056000,-34.126303
57.057000,-33.804714
57.058000,-33.483126
57.059000,-33.161538
57.060000,-32.489155
57.061000,-31.695990
57.062000,-30.902824
57.063000,-30.109659
57.064000,-29.316493
57.065000,-28.523328
57.066000,-27.730162
57.067000,-26.935706
57.068000,-26.135572
57.069000,-25.335438
57.070000,-24.535304
57.071000,-23.735171
57.072000,-22.935037
57.073000,-22.134903
57.074000,-21.334770
57.075000,-20.041765
57.076000,-18.455198
57.077000,-16.868631
57.078000,-15.282064
57.079000,-13.695497
57.080000,-12.108931
57.081000,-10.522364
57.082000,-9.025320
57.083000,-8.752590
57.084000,-8.479860
57.085000,-8.207129
57.086000,-7.934399
57.087000,-7.661669
57.088000,-7.388939
57.089000,-7.116208
57.090000,-6.804743
57.091000,-6.455997
57.092000,-6.107251
57.093000,-5.758505
57.094000,-5.409758
57.095000,-5.061012
57.096000,-4.712266
57.097000,-4.363520
57.098000,-4.412171
57.099000,-4.481307
57.100000,-4.550442
57.101000,-4.619578
57.102000,-4.688714
57.103000,-4.757849
57.104000,-4.826985
57.105000,-5.215033
57.106000,-6.096889
57.107000,-6.978744
57.108000,-7.860600
57.109000,-8.742455
57.110000,-9.624311
57.111000,-10.506167
57.112000,-11.388022
57.113000,-12.566226
57.114000,-13.803491
57.115000,-15.040756
57.116000,-16.278021
57.117000,-17.515286
57.118000,-18.752551
57.119000,-19.989816
57.120000,-20.922045
57.121000,-21.051071
57.122000,-21.180097
57.123000,-21.309123
57.124000,-21.438148
57.125000,-21.567174
57.126000,-21.696200
57.127000,-21.825226
57.128000,-21.954252
57.129000,-22.083278
57.130000,-22.212304
57.131000,-22.341330
57.132000,-22.470356
57.133000,-22.599382
57.134000,-22.728408
57.135000,-22.907571
57.136000,-23.353749
57.137000,-23.799926
57.138000,-24.246104
57.139000,-24.692281
57.140000,-25.138458
57.141000,-25.584636
57.142000,-26.030813
57.143000,-26.141740
57.144000,-26.028709
57.145000,-25.915678
57.146000,-25.802646
57.147000,-25.689615
57.148000,-25.576584
57.149000,-25.463552
57.150000,-25.362312
57.151000,-25.537365
57.152000,-25.712418
57.153000,-25.887471
57.154000,-26.062524
57.155000,-26.237577
57.156000,-26.412630
57.157000,-26.587684
57.158000,-26.950201
57.159000,-27.513903
57.160000,-28.077605
57.161000,-28.641307
57.162000,-29.205009
57.163000,-29.768710
57.164000,-30.332412
57.165000,-30.896114
57.166000,-31.102701
57.167000,-31.279819
57.168000,-31.456937
57.169000,-31.634055
57.170000,-31.811173
57.171000,-31.988291
57.172000,-32.165409
57.173000,-32.349956
57.174000,-32.547419
57.175000,-32.744881
57.176000,-32.942343
57.177000,-33.139806
57.178000,-33.337268
57.179000,-33.534731
57.180000,-33.732193
57.181000,-34.182020
57.182000,-34.692352
57.183000,-35.202684
57.184000,-35.713016
57.185000,-36.223348
57.186000,-36.733680
57.187000,-37.244012
57.188000,-37.671067
57.189000,-37.845653
57.190000,-38.020239
57.191000,-38.194826
57.192000,-38.369412
57.193000,-38.543998
57.194000,-38.718585
57.195000,-38.893171
57.196000,-38.500770
57.197000,-37.852987
57.198000,-37.205205
57.199000,-36.557422
57.200000,-35.909639
57.201000,-35.261857
57.202000,-34.614074
57.203000,-34.111136
57.204000,-34.570070
57.205000,-35.029003
57.206000,-35.487937
57.207000,-35.946871
57.208000,-36.405804
57.209000,-36.864738
57.210000,-37.323672
57.211000,-38.036194
57.212000,-38.938234
57.213000,-39.840274
57.214000,-40.742313
57.215000,-41.644353
57.216000,-42.546393
57.217000,-43.448433
57.218000,-44.330710
57.219000,-43.792328
57.220000,-43.253947
57.221000,-42.715565
57.222000,-42.177183
57.223000,-41.638802
57.224000,-41.100420
57.225000,-40.562039
57.226000,-40.240938
57.227000,-40.179950
57.228000,-40.118961
57.229000,-40.057972
57.230000,-39.996983
57.231000,-39.935994
57.232000,-39.875006
57.233000,-39.814017
57.234000,-39.753028
57.235000,-39.692039
57.236000,-39.631051
57.237000,-39.570062
57.238000,-39.509073
57.239000,-39.448084
57.240000,-39.387096
57.241000,-39.326107
57.242000,-39.265118
57.243000,-39.204129
57.244000,-39.143141
57.245000,-39.082152
57.246000,-39.021163
57.247000,-38.960174
57.248000,-38.899185
57.249000,-38.367137
57.250000,-37.701765
57.251000,-37.036392
57.252000,-36.371020
57.253000,-35.705647
57.254000,-35.040274
57.255000,-34.374902
57.256000,-33.919160
57.257000,-34.203091
57.258000,-34.487021
57.259000,-34.770952
57.260000,-35.054883
57.261000,-35.338813
57.262000,-35.622744
57.263000,-35.906675
57.264000,-35.908140
57.265000,-35.765546
57.266000,-35.622952
57.267000,-35.480358
57.268000,-35.337764
57.269000,-35.195170
57.270000,-35.052576
57.271000,-34.813254
57.272000,-33.737608
57.273000,-32.661962
57.274000,-31.586316
57.275000,-30.510670
57.276000,-29.435024
57.277000,-28.359378
57.278000,-27.283732
57.279000,-26.269402
57.280000,-25.306244
57.281000,-24.343087
57.282000,-23.379929
57.283000,-22.416771
57.284000,-21.453614
57.285000,-20.490456
57.286000,-19.527299
57.287000,-19.985370
57.288000,-20.462875
57.289000,-20.940380
