t_s,phase,nominal_along_mm,e_raw_um,b_um,e_vib_um
1.921000,X_outbound,3.174775,14.034490,24.150914,-10.116424
1.922000,X_outbound,3.180150,15.420171,24.151934,-8.731763
1.923000,X_outbound,3.185524,16.805853,24.152663,-7.346810
1.924000,X_outbound,3.190899,18.191534,24.153100,-5.961566
1.925000,X_outbound,3.196274,19.577215,24.153246,-4.576030
1.926000,X_outbound,3.201648,20.962897,24.153246,-3.190349
1.927000,X_outbound,3.207023,22.348578,24.153246,-1.804667
1.928000,X_outbound,3.212398,23.132659,24.153246,-1.020587
1.929000,X_outbound,3.217772,23.448644,24.153246,-0.704602
1.930000,X_outbound,3.223147,23.764628,24.153246,-0.388618
1.931000,X_outbound,3.228522,24.080612,24.153246,-0.072633
1.932000,X_outbound,3.233896,24.396597,24.153246,0.243351
1.933000,X_outbound,3.239271,24.712581,24.153246,0.559336
1.934000,X_outbound,3.244646,25.028566,24.153246,0.875320
1.935000,X_outbound,3.250021,25.347278,24.153246,1.194032
1.936000,X_outbound,3.255395,26.376637,24.153246,2.223391
1.937000,X_outbound,3.260770,27.405996,24.153246,3.252750
1.938000,X_outbound,3.266145,28.435354,24.153246,4.282109
1.939000,X_outbound,3.271519,29.464713,24.153246,5.311467
1.940000,X_outbound,3.276894,30.494072,24.153246,6.340826
1.941000,X_outbound,3.282269,31.523431,24.153246,7.370185
1.942000,X_outbound,3.287643,32.552789,24.153246,8.399544
1.943000,X_outbound,3.293018,33.200867,24.153246,9.047622
1.944000,X_outbound,3.298393,33.373888,24.153246,9.220642
1.945000,X_outbound,3.303767,33.546908,24.153246,9.393662
1.946000,X_outbound,3.309142,33.719928,24.153246,9.566683
1.947000,X_outbound,3.314517,33.892949,24.153246,9.739703
1.948000,X_outbound,3.319891,34.065969,24.153246,9.912723
1.949000,X_outbound,3.325266,34.238989,24.153246,10.085744
1.950000,X_outbound,3.330641,34.412010,24.153246,10.258764
1.951000,X_outbound,3.336016,33.934973,24.153246,9.781727
1.952000,X_outbound,3.341390,33.374846,24.153246,9.221600
1.953000,X_outbound,3.346765,32.814719,24.153246,8.661473
1.954000,X_outbound,3.352140,32.254592,24.153246,8.101346
1.955000,X_outbound,3.357514,31.694465,24.153246,7.541219
1.956000,X_outbound,3.362889,31.134338,24.153246,6.981092
1.957000,X_outbound,3.368264,30.574211,24.153246,6.420965
1.958000,X_outbound,3.373638,29.921857,24.153246,5.768612
1.959000,X_outbound,3.379013,29.080627,24.153246,4.927381
1.960000,X_outbound,3.384388,28.239396,24.153246,4.086150
1.961000,X_outbound,3.389762,27.398165,24.153246,3.244920
1.962000,X_outbound,3.395137,26.556935,24.153246,2.403689
1.963000,X_outbound,3.400512,25.715704,24.153246,1.562458
1.964000,X_outbound,3.405886,24.874473,24.153246,0.721228
1.965000,X_outbound,3.411261,24.033243,24.153246,-0.120003
1.966000,X_outbound,3.416636,25.055470,24.153246,0.902224
1.967000,X_outbound,3.422011,26.635860,24.153246,2.482614
1.968000,X_outbound,3.427385,28.216250,24.153246,4.063004
1.969000,X_outbound,3.432760,29.796640,24.153246,5.643394
1.970000,X_outbound,3.438135,31.377029,24.153246,7.223784
1.971000,X_outbound,3.443509,32.957419,24.153246,8.804173
1.972000,X_outbound,3.448884,34.537809,24.153246,10.384563
1.973000,X_outbound,3.454259,36.184972,24.153246,12.031726
1.974000,X_outbound,3.459633,38.081927,24.153246,13.928681
1.975000,X_outbound,3.465008,39.978881,24.153246,15.825636
1.976000,X_outbound,3.470383,41.875836,24.153246,17.722591
1.977000,X_outbound,3.475757,43.772791,24.153246,19.619546
1.978000,X_outbound,3.481132,45.669746,24.153246,21.516500
1.979000,X_outbound,3.486507,47.566701,24.153246,23.413455
1.980000,X_outbound,3.491881,49.463656,24.153246,25.310410
1.981000,X_outbound,3.497256,50.113152,24.153246,25.959906
1.982000,X_outbound,3.502631,50.097856,24.153246,25.944611
1.983000,X_outbound,3.508006,50.082561,24.153246,25.929315
1.984000,X_outbound,3.513380,50.067265,24.153246,25.914020
1.985000,X_outbound,3.518755,50.051970,24.153246,25.898724
1.986000,X_outbound,3.524130,50.036674,24.153246,25.883429
1.987000,X_outbound,3.529504,50.021379,24.153246,25.868133
1.988000,X_outbound,3.534879,49.935581,24.153246,25.782335
1.989000,X_outbound,3.540254,49.168440,24.153246,25.015194
1.990000,X_outbound,3.545628,48.401298,24.153246,24.248053
1.991000,X_outbound,3.551003,47.634157,24.153246,23.480911
1.992000,X_outbound,3.556378,46.867016,24.153246,22.713770
1.993000,X_outbound,3.561752,46.099875,24.153246,21.946629
1.994000,X_outbound,3.567127,45.332733,24.153246,21.179488
1.995000,X_outbound,3.572502,44.565592,24.153246,20.412346
1.996000,X_outbound,3.577876,44.092445,24.153246,19.939199
1.997000,X_outbound,3.583251,43.874627,24.153246,19.721381
1.998000,X_outbound,3.588626,43.656809,24.153246,19.503564
1.999000,X_outbound,3.594001,43.438991,24.153246,19.285746
2.000000,X_outbound,3.599375,43.221173,24.153246,19.067928
2.001000,X_outbound,3.604750,43.003355,24.153246,18.850110
2.002000,X_outbound,3.610125,42.785537,24.153246,18.632292
2.003000,X_outbound,3.615499,42.567719,24.153246,18.414474
2.004000,X_outbound,3.620874,42.307265,24.153246,18.154020
2.005000,X_outbound,3.626249,42.045790,24.153246,17.892544
2.006000,X_outbound,3.631623,41.784315,24.153246,17.631069
2.007000,X_outbound,3.636998,41.522840,24.153246,17.369594
2.008000,X_outbound,3.642373,41.261364,24.153246,17.108119
2.009000,X_outbound,3.647747,40.999889,24.153246,16.846644
2.010000,X_outbound,3.653122,40.738414,24.153246,16.585168
2.011000,X_outbound,3.658497,40.195078,24.153246,16.041832
2.012000,X_outbound,3.663871,39.259352,24.153246,15.106107
2.013000,X_outbound,3.669246,38.323627,24.153246,14.170381
2.014000,X_outbound,3.674621,37.387901,24.153246,13.234655
2.015000,X_outbound,3.679996,36.452175,24.153246,12.298929
2.016000,X_outbound,3.685370,35.516449,24.153246,11.363204
2.017000,X_outbound,3.690745,34.580724,24.153246,10.427478
